keypoints/0,keypoints/1,keypoints/3,keypoints/4,keypoints/6,keypoints/7,keypoints/9,keypoints/10,keypoints/12,keypoints/13,keypoints/15,keypoints/16,keypoints/18,keypoints/19,keypoints/21,keypoints/22,keypoints/24,keypoints/25,keypoints/27,keypoints/28,keypoints/30,keypoints/31,keypoints/33,keypoints/34,keypoints/36,keypoints/37,keypoints/39,keypoints/40,keypoints/42,keypoints/43,keypoints/45,keypoints/46,keypoints/48,keypoints/49,predict
541.3013916,295.9298401,547.640564,308.6081543,547.640564,289.5906677,553.9796753,327.6256104,553.9796753,276.9123535,522.2839355,333.9647522,515.9447632,245.2165985,458.8923645,321.286438,433.5357666,295.9298401,509.6056213,333.9647522,439.8749084,302.2689819,357.4659119,283.2515259,363.8050537,245.2165985,262.3785706,321.286438,262.3785706,302.2689819,160.9521179,283.2515259,154.6129608,251.5557556,2
548.072998,300.0985107,560.6699219,306.3969727,560.6699219,293.8000793,560.6699219,318.993866,560.6699219,274.9047241,522.8792114,325.2923279,516.5807495,249.7109222,459.8947144,318.993866,434.7008972,249.7109222,510.2823181,337.8892212,440.9993591,300.0985107,365.4179382,287.5016174,365.4179382,243.4124756,270.9411926,318.993866,264.6427307,300.0985107,163.8675385,300.0985107,157.5690918,249.7109222,2
553.383606,307.8265076,559.6333008,307.8265076,559.6333008,301.5767822,559.6333008,314.0762329,559.6333008,276.5778503,522.1349487,320.3259583,515.8851929,251.5789337,459.6376343,314.0762329,434.6387329,245.3292084,440.8884583,307.8265076,440.8884583,301.5767822,365.8916931,282.8275757,365.8916931,239.0794678,272.1457214,314.0762329,265.8959961,301.5767822,159.6505737,270.328125,159.6505737,295.3270569,2
547.7854004,317.4516907,554.0509033,317.4516907,554.0509033,304.9207153,560.3163452,304.9207153,560.3163452,286.1242676,516.4579468,292.38974,516.4579468,254.7968292,453.8030701,317.4516907,435.0066223,242.2658539,422.475647,304.9207153,435.0066223,304.9207153,359.8207703,286.1242676,366.0862427,248.5313416,272.1039429,317.4516907,265.8384399,311.1862183,159.3251648,267.3277893,159.3251648,304.9207153,2
577.0292969,243.7568817,583.2735596,256.2454224,589.5178833,243.7568817,577.0292969,274.978241,577.0292969,274.978241,520.8308105,274.978241,527.0751343,262.4897156,452.1437988,318.6881714,445.8995361,318.6881714,464.6323547,299.9553528,439.6552429,306.1996155,364.723938,281.2225342,364.723938,237.5126038,271.0598145,324.9324646,264.8155518,306.1996155,158.6628571,318.6881714,158.6628571,318.6881714,2
552.6711426,312.8668518,565.1248779,306.6399841,565.1248779,306.6399841,571.3517456,287.9593811,571.3517456,281.7325134,515.3099365,275.5056458,521.5368042,275.5056458,446.8143921,312.8668518,440.5875244,306.6399841,459.2681274,325.3205872,440.5875244,331.5474548,365.8651428,287.9593811,359.6382751,263.0519104,272.4621582,325.3205872,260.0084229,300.4131165,160.3785553,325.3205872,154.1516876,319.0937195,2
560.352478,303.8417969,572.8510132,310.0910645,572.8510132,291.3432617,566.6017456,310.0910645,572.8510132,278.8447266,516.607605,316.340332,522.8568726,278.8447266,447.8656921,335.0881042,447.8656921,335.0881042,504.1090698,328.8388367,522.8568726,328.8388367,360.3759766,266.3461914,366.6252441,285.0939941,254.1384735,291.3432617,266.6369934,335.0881042,160.3994904,316.340332,160.3994904,322.5895996,2
558.170166,312.1879272,570.7554932,312.1879272,564.4628296,305.8952637,570.7554932,293.309906,570.7554932,293.309906,526.7067871,318.4805908,526.7067871,287.0172424,463.7800903,349.9439392,463.7800903,343.6512756,520.4141235,331.065918,520.4141235,331.065918,356.804718,242.9685516,363.0973816,287.0172424,268.7073364,318.4805908,268.7073364,331.065918,161.7319336,318.4805908,161.7319336,318.4805908,2
572.9186401,254.4965363,585.5853882,260.829895,585.5853882,254.4965363,579.2520142,279.8300171,572.9186401,286.1633911,522.2516479,305.1635132,528.585022,292.4967651,465.2513123,343.1637268,458.9179382,343.1637268,528.585022,317.8302612,376.5841064,197.4961853,363.9173584,298.8301392,363.9173584,241.8297882,268.9167786,343.1637268,249.9166718,292.4967651,161.2494659,317.8302612,154.9161072,317.8302612,2
572.5874023,270.4985962,585.2352295,270.4985962,585.2352295,270.4985962,578.9113159,295.794281,572.5874023,283.1464539,528.3199463,302.1181946,528.3199463,257.850769,465.080719,327.4138794,458.7568054,321.0899658,528.3199463,308.4421387,534.6438599,308.4421387,370.2218933,295.794281,363.8979797,264.1746826,269.0391541,346.3856506,256.3913269,295.794281,155.2085724,314.7660522,161.5325012,321.0899658,2
577.9533691,259.0720825,590.56427,259.0720825,584.2587891,265.3775635,584.2587891,284.2939453,577.9533691,290.5993958,527.5096436,296.9048767,527.5096436,277.9884644,464.4550171,328.4321899,464.4550171,322.126709,540.1205444,309.5158081,533.8151245,309.5158081,369.8730774,290.5993958,363.5675964,271.6830139,275.2911072,334.7376404,256.3747253,296.9048767,155.4873199,322.126709,168.0982513,322.126709,2
563.7429199,321.256012,576.2901611,308.7087402,576.2901611,308.7087402,576.2901611,289.8878479,570.0165405,296.1614685,526.1011353,252.246048,526.1011353,277.3405762,457.091156,340.0769043,463.3647766,321.256012,538.6483765,314.9823608,532.3747559,308.7087402,369.2602844,296.1614685,362.9866638,277.3405762,275.1557922,333.8032837,262.6085205,302.4351196,162.2303925,321.256012,168.5040283,321.256012,2
562.3292236,315.4772644,574.8404541,302.9660339,574.8404541,309.2216492,574.8404541,290.4547729,568.5848389,290.4547729,518.539856,302.9660339,524.7954712,277.943512,462.2391968,327.9885254,462.2391968,321.7329102,537.3067017,309.2216492,531.0510864,309.2216492,368.4047852,296.7103882,362.1491699,277.943512,280.8260193,346.7554016,262.0591431,296.7103882,161.9691162,321.7329102,161.9691162,321.7329102,2
562.699707,316.0019836,575.2235107,309.7401123,568.9616089,309.7401123,575.2235107,290.9544373,568.9616089,284.6925659,525.128418,297.2163391,525.128418,278.4306641,462.5095825,328.5257568,468.7714539,328.5257568,537.6521606,316.0019836,531.3903198,309.7401123,368.5813293,297.2163391,362.3194275,272.1687927,280.9149475,347.3114014,262.129303,297.2163391,161.9391479,322.263855,161.9391479,322.263855,2
562.4230957,321.4345093,574.9187622,315.186676,568.6709595,315.186676,568.6709595,283.9475403,568.6709595,296.4431763,524.9361572,252.708374,518.6882935,277.699707,462.4578247,340.178009,468.705658,327.6823425,537.4318237,315.186676,531.18396,315.186676,368.7403564,296.4431763,362.4925537,277.699707,275.0229187,340.178009,262.5272522,302.6910095,162.5619507,321.4345093,162.5619507,321.4345093,2
562.1742554,326.3984375,574.6425171,313.9302063,568.4083862,320.1643066,568.4083862,276.5254822,568.4083862,307.6960754,524.7695923,251.5890045,524.7695923,301.4619446,443.7260437,226.6525421,462.4284058,338.8666687,537.237793,320.1643066,543.4719238,320.1643066,356.4483948,245.3548889,362.6824951,288.9937134,250.4683685,282.759613,275.4048462,338.8666687,163.1907196,313.9302063,169.4248352,320.1643066,2
562.0281982,319.635498,574.5110474,313.394104,568.2696533,313.394104,568.2696533,275.9455872,568.2696533,300.9112549,524.5797119,250.9799194,530.821106,307.1526794,462.1655579,338.3597717,462.1655579,338.3597717,530.821106,313.394104,537.062561,313.394104,368.544281,288.4284363,362.302887,275.9455872,274.9230347,332.1183472,262.4402161,300.9112549,175.0603638,282.1870117,175.0603638,307.1526794,2
555.722229,317.9005127,568.1963501,311.6634521,568.1963501,311.6634521,568.1963501,274.2410889,568.1963501,299.1893311,524.5369263,243.0558014,530.7739868,305.4263916,462.1663513,336.6116638,455.9292908,336.6116638,524.5369263,317.9005127,537.0110474,317.9005127,368.6104736,286.71521,362.3734131,280.4781494,281.2916565,336.6116638,275.0545959,324.1375427,169.0246124,249.2928619,175.261673,305.4263916,2
555.5165405,317.0692444,567.9779663,317.0692444,567.9779663,310.8385315,567.9779663,279.684967,567.9779663,292.1463928,524.3629761,323.2999878,524.3629761,273.4542542,462.0558167,335.7614136,455.8251038,335.7614136,530.593689,310.8385315,536.8244019,317.0692444,368.5950928,292.1463928,368.5950928,273.4542542,281.3650818,335.7614136,275.1343689,323.2999878,169.212204,298.3771057,169.212204,304.6078186,2
555.4345703,316.4747009,567.894165,310.2449036,567.894165,310.2449036,567.894165,279.0959167,567.894165,291.5555115,530.5153809,322.7044983,524.2856445,272.8661194,461.9876404,328.9342957,455.757843,328.9342957,524.2856445,310.2449036,536.7452393,316.4747009,368.5406799,291.5555115,368.5406799,266.636322,287.5533142,341.3938904,256.4043274,279.0959167,175.4169617,297.7853088,169.1871643,272.8661194,2
561.3427734,316.7407837,567.5663452,310.5172729,567.5663452,304.2937317,567.5663452,273.1761169,567.5663452,291.8466797,524.0016479,304.2937317,530.2251587,298.0702209,461.7663879,329.1878357,455.5428467,335.411377,536.4486694,316.7407837,542.6722412,316.7407837,368.4134827,291.8466797,362.1899719,242.0584869,281.2841187,335.411377,256.3900146,285.6231689,169.2606506,304.2937317,163.0371399,273.1761169,2
561.3892822,315.1863403,573.843689,308.959137,573.843689,308.959137,567.6165161,277.8231812,567.6165161,296.5047607,524.026123,296.5047607,524.026123,296.5047607,461.7542114,327.6407166,455.5270386,333.8679199,530.2533569,315.1863403,536.4805298,315.1863403,368.3463135,290.2775574,368.3463135,265.3688049,281.1656189,340.0951233,256.2568359,290.2775574,162.8489532,296.5047607,169.0761414,302.7319641,2
555.2702026,322.1060791,586.4180908,253.5807037,573.9589233,309.6469116,573.9589233,272.2694397,567.7293701,303.4173279,524.1223145,297.1877441,530.3519287,297.1877441,461.8265381,328.3356323,455.5969543,334.5652161,530.3519287,309.6469116,536.5814819,309.6469116,368.382843,290.9581604,368.382843,266.039856,287.3983459,340.7947998,256.2504272,290.9581604,169.0363464,297.1877441,162.8067627,272.2694397,2
555.2201538,316.6664124,567.6832275,310.4348755,567.6832275,310.4348755,567.6832275,273.0455933,573.9147949,291.7402344,524.062439,297.9717712,530.2940063,297.9717712,461.7469788,329.1294861,455.5154419,335.3610535,530.2940063,310.4348755,536.5255127,310.4348755,368.2738037,291.7402344,362.0422363,266.8140259,287.2637024,341.5925903,262.3375244,304.2033081,156.4012299,304.2033081,168.8643341,304.2033081,2
555.0859375,316.0913086,567.5528564,316.0913086,567.5528564,309.8578491,567.5528564,278.6905212,573.7863159,291.1574402,523.9185791,297.3908997,523.9185791,291.1574402,461.5839233,328.5582275,455.3504639,334.791687,536.385498,316.0913086,536.385498,316.0913086,368.0819397,291.1574402,361.8484802,266.2235718,280.8134155,341.025177,255.8795624,284.9239807,174.8444977,297.3908997,162.3775635,272.4570618,2
555.2049561,316.6026611,586.3805542,254.2514648,567.6751709,310.3675232,573.9102783,272.9568176,573.9102783,291.6621704,524.0293579,297.8973083,524.0293579,291.6621704,461.6781616,329.0729065,455.4430237,335.3080139,536.4995728,316.6026611,536.4995728,316.6026611,368.1513672,291.6621704,361.9162598,260.4865723,280.8597107,335.3080139,255.9192352,291.6621704,174.8626862,297.8973083,162.3924561,272.9568176,2
573.5922852,248.2571564,586.0492554,254.4856415,586.0492554,242.0286713,579.8208008,279.3995667,573.5922852,285.6280518,523.7644043,304.3135376,523.7644043,273.1710815,461.4795532,329.227478,455.2510681,335.4559631,536.2213745,316.7705078,536.2213745,310.5420227,368.0522766,291.8565674,361.823761,242.0286713,280.8534546,335.4559631,255.9395142,279.3995667,174.9691772,304.3135376,162.512207,273.1710815,2
573.1727295,241.7351074,585.6168823,247.9571838,585.6168823,235.513031,579.3948364,272.8454895,579.3948364,254.1792603,523.3961182,303.9559021,517.1740112,198.1805573,461.1753235,328.8442078,436.2869873,173.2922363,535.840271,316.4000549,374.0662231,179.5143127,367.8441467,297.7338257,361.6220398,235.513031,280.7350159,341.2883606,255.8467102,279.0675659,174.9596863,303.9559021,156.2934418,272.8454895,2
579.9883423,248.1407776,586.2161255,254.3685455,586.2161255,241.9130096,579.9883423,273.0518494,573.7605591,279.2796326,523.9384155,304.1907043,523.9384155,279.2796326,461.6607361,329.1017761,455.4329529,335.3295593,536.3939819,316.6462402,536.3939819,316.6462402,368.2442017,291.7351685,362.0164185,241.9130096,281.0554199,341.557312,256.1443481,279.2796326,175.1833496,304.1907043,162.7278137,273.0518494,2
555.0836182,316.791687,586.2205811,254.5177765,567.5383911,310.5643005,573.7658081,273.1999512,573.7658081,285.6547241,523.9466553,298.1095276,523.9466553,279.4273376,461.67276,329.2464905,455.4453735,335.473877,536.4014893,316.791687,536.4014893,316.791687,368.2619019,291.8821411,362.0344849,260.7451782,281.0783997,335.473877,256.1688538,279.4273376,175.2127533,304.3369141,162.7579651,273.1999512,2
555.3034058,316.803009,580.2271118,260.7247009,567.7652588,310.5720825,573.9961548,279.4174805,573.9961548,285.648407,524.1488037,304.341156,524.1488037,279.4174805,461.8395996,329.2648315,455.6086731,335.4957581,536.6106567,316.803009,536.6106567,316.803009,368.3757629,291.879303,362.1448669,242.0319519,274.9119568,341.7266846,256.2191772,285.648407,175.2172089,304.341156,162.7553711,273.186554,2
555.5918579,295.841095,574.1491089,283.469574,567.9633789,289.6553345,574.1491089,295.841095,203.0032654,302.0268555,530.8487549,308.212616,530.8487549,277.2838135,462.8053589,314.3983765,462.8053589,308.212616,462.8053589,314.3983765,462.8053589,320.5841675,394.7619629,264.912262,388.5762024,233.9834442,277.2324524,320.5841675,271.0466919,320.5841675,172.0744476,308.212616,172.0744476,308.212616,2
555.0933228,312.2780151,567.4838257,312.2780151,561.2885742,306.0827637,567.4838257,306.0827637,567.4838257,287.4970398,530.3123169,312.2780151,530.3123169,275.1065369,462.1646118,312.2780151,455.9693909,306.0827637,468.3598633,318.4732666,468.3598633,318.4732666,394.0169067,262.7160339,375.4311829,225.5445709,270.1119995,299.8875122,263.916748,299.8875122,170.9880371,306.0827637,158.5975494,306.0827637,2
553.1971436,305.0646362,571.7282104,305.0646362,565.5512085,298.8876343,571.7282104,305.0646362,571.7282104,280.3565369,528.4890137,311.2416687,528.4890137,274.1795044,460.541748,311.2416687,460.541748,305.0646362,491.4268799,317.4187012,491.4268799,323.5957336,386.41745,255.6484375,374.063385,224.7633057,275.2309875,298.8876343,269.0539551,286.5335693,170.2215271,298.8876343,164.0445099,268.0025024,2
553.9701538,309.9482727,566.19104,309.9482727,560.0805664,303.8378601,572.3014526,303.8378601,566.19104,291.6170044,529.5284424,309.9482727,529.5284424,273.2857361,462.3138123,309.9482727,456.2033691,309.9482727,492.8659363,316.0587158,492.8659363,322.1691284,376.7678833,254.9544678,370.6574402,224.402359,266.7802429,279.3961792,266.7802429,291.6170044,162.9030304,254.9544678,156.7926025,303.8378601,2
554.3183594,313.9594116,566.3569336,313.9594116,560.3376465,307.9401245,572.3762207,301.9208374,560.3376465,289.8822632,536.260498,253.7665405,524.2219238,271.8244019,464.0290527,313.9594116,458.0097656,313.9594116,494.1254883,319.9786987,494.1254883,319.9786987,373.7397461,253.7665405,367.720459,223.670105,265.3925781,283.8629761,271.4118652,289.8822632,163.0646973,319.9786987,163.0646973,301.9208374,2
556.3286743,309.8540955,562.335083,309.8540955,562.335083,303.8476563,568.3415527,309.8540955,568.3415527,279.8218079,526.2963867,315.8605652,532.3027954,267.8088989,466.2318115,315.8605652,460.2253418,309.8540955,496.2640686,315.8605652,496.2640686,321.8670044,376.1349487,267.8088989,376.1349487,225.7637024,274.025177,315.8605652,280.0316162,279.8218079,165.9089508,315.8605652,153.8960266,249.7895355,2
557.6781006,301.9594116,563.7520142,308.0333557,557.6781006,295.8854675,569.8259277,308.0333557,569.8259277,271.5897522,527.3084106,314.1072693,527.3084106,247.2940063,466.5690613,308.0333557,460.4951477,229.0722046,496.9387512,320.1812134,363.3121948,168.3328705,369.3861389,283.7376099,369.3861389,229.0722046,278.2771301,326.2551575,260.0553284,271.5897522,168.9463043,320.1812134,156.7984467,247.2940063,2
557.5667114,299.8867188,569.9146118,299.8867188,569.9146118,293.7127686,569.9146118,275.190918,569.9146118,269.0169678,526.6969604,287.5388184,526.6969604,256.6690674,464.957489,299.8867188,464.957489,306.0606689,514.3491211,324.5825195,520.5230103,318.4085693,372.3482666,287.5388184,366.1743164,256.6690674,273.565094,330.7564697,255.0432434,262.8430176,174.7819061,318.4085693,150.0861053,256.6690674,2
557.8297729,293.1134949,564.0579224,293.1134949,557.8297729,293.1134949,570.2860718,255.7445374,557.8297729,299.3416443,526.6889648,280.6571655,526.6889648,255.7445374,464.4074097,293.1134949,464.4074097,261.9726868,520.4608154,324.2542725,520.4608154,311.7979431,370.9850464,280.6571655,364.756897,261.9726868,271.3345337,324.2542725,252.6500702,261.9726868,171.684021,311.7979431,165.4558716,255.7445374,2
557.3262939,287.3402405,563.5369263,293.5508728,563.5369263,281.1296082,563.5369263,305.972168,569.7476196,262.4977112,526.2731323,318.3934326,520.0625,231.4445343,464.1667786,305.972168,451.7455139,225.2338867,470.3774109,287.3402405,470.3774109,293.5508728,371.0072327,287.3402405,371.0072327,225.2338867,271.6370544,318.3934326,271.6370544,274.9189758,166.0562439,318.3934326,166.0562439,250.0764313,2
556.6160889,283.0595093,562.7623901,289.2058105,562.7623901,276.9131775,562.7623901,307.6447449,568.9087524,258.4742737,525.8845825,319.9373474,519.7382813,227.7427216,464.4214783,307.6447449,445.9825439,221.596405,470.5677795,289.2058105,470.5677795,289.2058105,372.2268372,283.0595093,372.2268372,227.7427216,273.8858948,319.9373474,267.7395935,270.7668762,169.3986511,313.7910461,169.3986511,246.1816406,2
526.3161621,285.9610901,538.548645,292.0773315,538.548645,285.9610901,556.8973999,304.3098145,556.8973999,261.4960938,520.1999512,316.5422974,520.1999512,230.9148712,465.153717,304.3098145,471.269989,224.7986298,520.1999512,304.3098145,520.1999512,298.193573,367.2937927,285.9610901,367.2937927,224.7986298,275.5501404,316.5422974,269.4338684,267.6123352,177.6902008,322.6585693,171.5739594,249.2636108,2
534.092041,286.0131836,546.3338013,292.1340332,546.3338013,279.8923035,558.5755615,304.3757935,558.5755615,261.5296936,521.8503418,316.6175232,521.8503418,230.9253387,466.7624817,310.4966736,472.8833618,304.3757935,521.8503418,304.3757935,521.8503418,298.2549133,368.8285522,279.8923035,368.8285522,224.8044586,277.0154724,316.6175232,270.8945923,267.6505737,172.9606628,322.7384033,160.7189178,249.2879486,2
535.7524414,291.4559326,548.0701294,291.4559326,541.9113159,279.1382446,554.2290039,303.7736206,560.3878174,260.6616821,523.4347534,322.2501831,523.4347534,229.8674469,449.5285645,309.9324646,468.005127,223.7086029,498.7993469,297.6147766,523.4347534,297.6147766,375.622406,279.1382446,375.622406,223.7086029,283.2396545,322.2501831,283.2396545,272.9794006,172.3804016,322.2501831,172.3804016,248.3439941,2
542.3352051,291.4976807,548.536499,297.6989746,548.536499,279.0950623,554.737793,310.101593,560.9391479,260.4911194,523.7312622,322.5042114,523.7312622,235.6858978,449.3155823,310.101593,467.9195251,223.2832794,498.9260559,316.302887,381.1012268,285.2963562,381.1012268,285.2963562,374.8999023,223.2832794,281.8803101,322.5042114,281.8803101,279.0950623,176.4580688,316.302887,170.2567749,248.0885162,2
546.1425171,296.9244995,552.4174805,303.1994324,552.4174805,284.3746338,558.6923828,309.4743652,564.9673462,265.5498657,521.0428467,322.0242004,521.0428467,234.1752014,464.5684814,315.7492981,464.5684814,221.625351,514.7678833,315.7492981,376.7194519,177.7008514,376.7194519,284.3746338,376.7194519,221.625351,276.3205872,322.0242004,276.3205872,284.3746338,169.6468048,315.7492981,163.3718719,265.5498657,2
539.2539063,299.1272278,551.8648071,305.4326477,551.8648071,286.5163574,558.1702271,318.0435181,564.475647,261.2946167,520.3376465,318.0435181,520.3376465,236.0729065,450.9778748,311.7380981,450.9778748,185.6294556,520.3376465,318.0435181,514.0321655,305.4326477,381.6181335,280.2109375,375.3127136,223.4620361,287.0366516,305.4326477,274.4258118,292.8217773,173.5388947,305.4326477,160.9280396,273.9054871,2
553.5831299,289.379303,559.923584,302.0601501,559.923584,289.379303,566.2639771,314.7409973,566.2639771,270.3580627,521.8810425,321.0814209,521.8810425,238.6559448,452.1364441,308.4005737,464.8172913,302.0601501,502.8598022,321.0814209,502.8598022,321.0814209,382.3918152,283.0388794,382.3918152,225.9751129,280.9450989,283.0388794,280.9450989,302.0601501,166.8175507,257.6772156,173.1579742,321.0814209,2
555.3027344,286.9703674,561.6112061,299.5873413,561.6112061,280.6618652,561.6112061,312.2043152,567.9197388,261.7364197,530.0687866,318.5128174,523.7603149,236.5024567,454.3669128,312.2043152,448.0584412,230.1939697,498.5263367,312.2043152,473.2923889,299.5873413,378.6650696,280.6618652,378.6650696,230.1939697,290.3462219,305.895813,277.729248,286.9703674,170.4849548,312.2043152,170.4849548,261.7364197,2
553.4763794,290.3776245,559.7409668,296.6422729,559.7409668,284.1129761,559.7409668,315.4361877,566.0056152,265.3190308,528.4177856,315.4361877,522.1531372,240.2604675,465.7713318,315.4361877,446.977417,233.9958344,446.977417,271.5836792,465.7713318,296.6422729,378.0663452,284.1129761,378.0663452,233.9958344,290.3613281,309.1715393,277.8320313,302.9068909,171.3330994,315.4361877,165.0684662,296.6422729,2
552.4052124,291.539856,558.7132568,304.1559448,558.7132568,285.231842,558.7132568,310.4639587,565.0213013,266.3077393,527.1730957,316.7720032,520.8650513,241.0756073,470.4007874,316.7720032,445.1686401,234.7675781,451.4766846,297.8479004,464.0927429,304.1559448,375.7802734,285.231842,375.7802734,234.7675781,281.15979,316.7720032,274.8517456,304.1559448,167.6152039,310.4639587,167.6152039,291.539856,2
557.2458496,298.7323303,563.5490723,305.0355225,563.5490723,292.4291077,563.5490723,305.0355225,569.8522949,267.2162781,525.7297974,317.6419373,519.4265747,242.0034485,469.0009155,323.9451599,443.7880859,235.7002411,462.6977234,298.7323303,450.0913086,298.7323303,368.1495972,286.1259155,368.1495972,235.7002411,279.9046631,330.2483826,286.2078857,317.6419373,166.4469147,305.0355225,160.1437073,273.5195007,2
558.8441772,300.213562,565.3227539,306.6921387,565.3227539,293.7350464,571.8012695,306.6921387,571.8012695,274.2993774,526.4514771,313.1706543,526.4514771,228.9495697,468.1445313,326.1277466,448.7089233,183.5997467,461.6660156,300.213562,364.487793,183.5997467,358.0092773,287.2564697,364.487793,235.4281158,273.788147,332.6063232,260.8310547,287.2564697,157.1743317,267.8208618,150.6957855,248.3852081,2
561.5187378,304.4673462,568.0408325,304.4673462,568.0408325,297.9452515,568.0408325,291.4231567,574.5629272,278.3789673,522.3861694,304.4673462,528.9082642,291.4231567,470.2093811,330.5557251,470.2093811,337.0778198,541.9524536,310.9894409,541.9524536,317.5115356,352.8116455,271.8568726,359.3337402,245.7684784,241.9360046,271.8568726,261.5022888,297.9452515,150.6266479,219.6800995,157.1487427,304.4673462,2
548.6935425,300.8530884,561.7052002,294.347229,555.1993408,287.8414001,561.7052002,294.347229,561.7052002,274.8297119,522.670166,313.8647461,516.1643066,307.3589172,470.6234436,339.8881226,470.6234436,346.3939514,529.1760254,313.8647461,529.1760254,313.8647461,360.0241699,287.8414001,366.5300293,268.3238831,262.4365845,320.3706055,249.4249115,287.8414001,158.3431549,326.8764343,151.8373108,300.8530884,2
554.9998779,310.1187744,568.0211182,316.6293945,561.510498,297.0975342,568.0211182,290.5869141,568.0211182,277.5656433,509.4255066,290.5869141,515.9360962,258.033783,470.3617249,342.6719055,470.3617249,349.1825256,528.9573975,316.6293945,528.9573975,323.1400452,359.6810913,290.5869141,366.1917114,258.033783,268.5323181,342.6719055,249.0004425,297.0975342,157.8516693,329.6506653,151.3410339,303.6081543,2
547.2385864,300.3554993,553.7366333,306.8535156,553.7366333,293.8575134,560.2346191,313.351532,566.732605,274.3634949,508.2505798,313.351532,508.2505798,222.3794556,462.7645569,352.3395386,417.2785034,189.8894196,527.7445679,313.351532,371.7924805,202.885437,358.7964783,306.8535156,358.7964783,248.3714752,261.3263855,345.8415527,248.3303833,287.3594971,157.3583221,332.84552,150.8603058,287.3594971,2
553.8842163,300.1370544,566.9127197,293.6228333,566.9127197,287.1085815,573.4269409,300.1370544,566.9127197,274.0800781,508.2844543,306.6513062,508.2844543,215.4518127,469.1989441,352.2510681,410.5706787,195.9090576,527.8272095,319.6798096,371.4851685,208.937561,358.4566956,306.6513062,358.4566956,248.0230713,260.7429199,345.7368164,247.7144165,300.1370544,156.5149231,326.1940613,150.0006714,287.1085815,2
557.5941772,299.4414368,564.0869751,305.9342651,564.0869751,286.4558105,564.0869751,312.4270935,564.0869751,273.4701538,505.6516113,305.9342651,505.6516113,215.03479,466.6947021,351.3840027,414.7521362,189.0635071,525.1300659,312.4270935,369.3023987,202.0491486,356.3167725,305.9342651,356.3167725,247.4988861,258.924469,338.3983765,239.4460144,286.4558105,155.0393524,331.9055481,148.5465393,279.9629822,2
557.1662598,333.6936035,576.6177368,281.822937,576.6177368,275.3391113,570.1339111,288.3067932,563.6500854,307.7582703,518.2632446,249.4037933,511.7794189,307.7582703,433.9734192,204.0169678,459.9087524,353.1451111,369.1351013,204.0169678,518.2632446,314.2421265,356.16745,281.822937,356.16745,275.3391113,252.4261322,288.3067932,245.9423065,301.2744446,148.6848145,327.2097778,148.6848145,294.7906189,2
551.5598755,341.3420105,564.5569458,328.3449707,558.0584106,334.8434753,564.5569458,289.3538513,564.5569458,321.8464355,519.0673218,250.3627319,506.0702515,321.8464355,434.5865479,211.3716125,460.5806274,354.3390503,369.6013489,204.8730927,467.0791321,315.3479309,369.6013489,263.3597717,356.6043091,289.3538513,252.628006,282.8553162,252.628006,321.8464355,148.6517029,289.3538513,142.153183,328.3449707,2
551.0985107,342.3499146,576.9481201,303.5755615,570.4857178,329.4251404,570.4857178,284.188385,564.0233154,329.4251404,518.7865601,251.8764191,512.3241577,329.4251404,434.7754517,213.1020508,460.6250305,355.2746887,370.1515503,206.6396637,441.237854,310.0379639,370.1515503,251.8764191,363.6891479,303.5755615,247.3660736,284.188385,260.290863,329.4251404,150.4301758,284.188385,156.8925781,329.4251404,2
576.5021973,302.7735291,576.5021973,309.2126465,576.5021973,309.2126465,570.0631104,309.2126465,563.6239624,334.9691162,512.1110229,251.2605591,505.671875,334.9691162,415.5242004,199.7475891,454.1589355,347.8473511,370.4503784,206.1867218,409.085083,309.2126465,364.011261,251.2605591,357.572113,309.2126465,248.1070862,283.4561462,260.985321,328.5299988,151.5202942,283.4561462,151.5202942,328.5299988,2
573.2767944,294.7594299,579.6931152,301.1757507,560.4440918,333.2574768,566.8604126,301.1757507,560.4440918,339.6738281,521.9460449,256.2613525,502.696991,346.0901489,432.117218,211.3469543,438.5335693,339.6738281,374.3701477,204.9306183,387.2028198,314.0084534,367.9537964,249.8450165,361.5374451,307.5921021,252.4596252,281.9267273,258.8759766,326.8411255,149.7981415,281.9267273,156.2144775,326.8411255,2
570.2608032,303.5018005,576.6409912,303.5018005,570.2608032,322.6423035,570.2608032,303.5018005,557.5004883,341.7828064,519.2194824,265.2207642,506.4591064,341.7828064,429.8970947,214.1794281,455.4177551,341.7828064,372.4755554,207.7992554,410.7565918,316.2621155,366.0953979,252.460434,359.7152405,309.881958,251.2523651,284.3612976,257.6325378,329.0224609,149.1696625,284.3612976,155.5498199,329.0224609,2
570.7531128,296.7984009,577.1331787,303.1784058,570.7531128,322.318512,570.7531128,303.1784058,557.993042,341.4585876,519.7128906,258.518219,506.9528503,341.4585876,430.3924866,220.2380371,455.9125977,354.2186584,372.972229,207.4779816,411.2524109,315.9384766,366.5921936,252.1381836,360.2121582,309.5584412,251.7516785,284.0383301,258.1317139,328.6985474,149.6712189,284.0383301,156.051239,328.6985474,2
