keypoints/0,keypoints/1,keypoints/3,keypoints/4,keypoints/6,keypoints/7,keypoints/9,keypoints/10,keypoints/12,keypoints/13,keypoints/15,keypoints/16,keypoints/18,keypoints/19,keypoints/21,keypoints/22,keypoints/24,keypoints/25,keypoints/27,keypoints/28,keypoints/30,keypoints/31,keypoints/33,keypoints/34,keypoints/36,keypoints/37,keypoints/39,keypoints/40,keypoints/42,keypoints/43,keypoints/45,keypoints/46,keypoints/48,keypoints/49,predict
434.5257263,213.0132904,442.9215393,213.0132904,438.7236328,208.8153839,451.3173218,225.6069946,438.7236328,217.2111816,430.3278198,263.388092,396.7445984,234.0027924,388.3488159,288.5755005,371.5571899,242.3985901,405.1404114,246.5964966,342.1719055,254.9922943,321.182373,284.377594,325.3802795,271.783905,262.4117737,305.3671265,258.2138672,271.783905,170.0579376,334.7524109,195.2453461,284.377594,4
435.9786072,212.2381897,444.366394,212.2381897,440.1725159,208.0442963,448.5603027,224.81987,435.9786072,216.4320831,427.5908203,266.7588196,394.0396423,233.2076721,381.4579773,283.5344238,343.7128906,241.595459,339.5190125,249.9832458,339.5190125,249.9832458,352.1006775,283.5344238,331.1312256,270.9527283,259.8349915,304.5039063,255.6410828,270.9527283,180.1509552,338.0550537,196.9265442,287.728302,4
431.7850342,212.8770294,440.1906433,212.8770294,435.987854,208.6742249,448.5962219,221.2826233,435.987854,217.0798187,423.3794556,267.5133972,402.3654785,233.8910065,377.1486816,284.324585,351.9319153,246.4994049,347.7290955,246.4994049,343.5263062,242.2966003,347.7290955,284.324585,335.1207275,271.7161865,276.2815552,301.1357727,255.2675781,267.5133972,179.6172333,338.9609375,192.2256165,284.324585,4
438.4777527,214.3969727,442.67099,218.5901947,438.4777527,218.5901947,451.0574341,226.9766541,430.0913086,218.5901947,421.704834,273.1022034,396.5454712,235.3631287,388.1589966,268.9089661,350.4199219,243.749588,350.4199219,243.749588,337.8402405,243.749588,321.0673218,298.2615662,312.6808472,264.7157288,279.1350098,302.4548035,258.1688538,273.1022034,182.6907349,340.1938782,195.2704163,285.6818848,4
435.5222168,219.0417023,439.7116089,219.0417023,439.7116089,214.8522949,452.2798462,231.6099396,435.5222168,219.0417023,427.1433716,265.1252441,406.1963196,235.7993469,456.4692688,219.0417023,360.1127625,252.5570068,456.4692688,231.6099396,343.3551331,244.1781769,322.4080505,294.4511414,309.8398132,260.9358215,276.3245239,302.8299561,263.7562866,273.5040588,171.5892029,327.9664307,196.7256775,277.6934814,4
435.2149048,219.4560394,439.3956604,219.4560394,439.3956604,215.2752838,451.9379578,231.9983215,435.2149048,219.4560394,426.8533936,265.444397,410.1303406,240.3598328,435.2149048,236.1790771,355.7804871,248.7213593,456.1187134,223.636795,343.2381897,244.5405884,322.3344116,298.8904724,305.6113586,265.444397,280.5267944,298.8904724,263.803772,273.8059082,171.8270416,336.5173035,201.0923615,282.1674194,4
435.1651001,220.205246,439.3230591,220.205246,439.3230591,211.889328,451.796936,232.6791077,435.1651001,216.047287,435.1651001,261.7848206,410.2173767,240.9950256,426.8492126,236.8370667,368.6378174,253.4688873,455.954895,224.363205,360.3218994,245.1529846,322.9002991,299.2064209,318.7423401,265.942749,281.3207397,299.2064209,264.6889038,274.258667,173.2138824,336.6280212,198.1616211,286.7325439,4
435.3459473,219.9522095,443.6986084,219.9522095,439.5222778,215.7758789,452.051239,232.4811707,435.3459473,219.9522095,435.3459473,261.7154236,410.2880249,245.0101471,389.4064026,270.0680847,372.7011108,253.362793,360.1721497,245.0101471,360.1721497,245.0101471,322.5852356,295.1260071,322.5852356,261.7154236,280.821991,299.3023376,272.4693604,257.5391235,172.2376099,336.8892517,197.2955475,286.7733765,4
435.4261169,220.0892944,443.7615662,220.0892944,439.5938416,215.9215698,452.0969849,232.5924377,439.5938416,215.9215698,439.5938416,257.5987549,410.4198303,245.0955963,389.5812378,270.1018982,372.9103699,249.2633057,364.5749207,245.0955963,360.4072266,245.0955963,335.4009094,295.1081848,322.8977661,265.9341736,281.2205811,299.2759094,277.052887,257.5987549,168.6922302,336.7853699,197.8662567,286.7727661,4
435.6369019,219.8957367,444.0043945,219.8957367,439.8206482,215.7120056,452.3718567,228.2632141,439.8206482,215.7120056,439.8206482,257.5493774,410.5344849,244.9981689,406.3507385,253.3656464,368.697113,249.1819,368.697113,244.9981689,360.3296204,244.9981689,335.2272034,295.2030334,322.6759644,265.9168701,280.8385925,299.3867798,276.6548462,257.5493774,172.0613861,328.6729431,201.3475647,282.651825,4
430.0706482,219.4131165,438.3657532,219.4131165,438.3657532,211.117981,450.8084717,231.8558197,434.2182007,219.4131165,438.3657532,260.8887634,409.3327942,240.1509399,388.5949707,269.1838989,355.4144592,248.4460754,459.1035767,215.2655487,359.5620117,244.2985077,322.2339478,294.0693054,322.2339478,265.0363464,280.7583008,298.2168579,260.0204468,273.3314514,168.7740326,323.1022339,197.8069763,273.3314514,4
423.3683472,213.9987183,431.4209595,209.9724274,431.4209595,205.9461212,447.5261536,226.0776215,423.3683472,209.9724274,431.4209595,258.2880249,403.2368469,238.1565247,415.3157349,238.1565247,367.0001526,246.2091217,447.5261536,209.9724274,354.9212341,238.1565247,350.894928,286.4721375,330.7634277,270.3669128,282.4478455,294.5247192,290.5004272,242.1828308,165.6851196,330.7614441,201.9218292,274.393219,4
413.8634338,209.7918854,417.6694336,209.7918854,413.8634338,205.9858856,432.8934021,217.4038696,413.8634338,209.7918854,432.8934021,251.6578369,406.2514343,236.4338531,432.8934021,194.5678864,356.773468,240.2398529,349.1614685,240.2398529,356.773468,240.2398529,349.1614685,278.2998047,341.5494995,274.4938354,280.6535339,285.9118042,288.2655334,244.0458527,208.3396149,278.2998047,208.3396149,270.6878357,4
399.8629761,210.1452637,403.4906006,206.5176392,403.4906006,202.8900452,425.2562561,210.1452637,410.7458191,206.5176392,425.2562561,239.1661377,414.3734131,235.5385132,399.8629761,231.9109192,381.7249451,235.5385132,356.331665,239.1661377,356.331665,235.5385132,359.9592896,279.0698242,356.331665,279.0698242,291.0346985,250.0489502,287.4071045,246.4213562,207.5997009,271.8146057,211.2272949,271.8146057,4
392.0935364,205.8474426,395.622406,202.318573,392.0935364,202.318573,416.7956238,205.8474426,392.0935364,205.8474426,420.3244934,237.6072845,395.622406,227.0206604,392.0935364,234.0784149,374.4491577,244.6650238,360.3336792,230.5495453,353.2759399,227.0206604,363.8625488,279.9537354,349.7470703,276.4248657,286.2273865,251.7227631,282.6985168,248.1938934,247.40979,332.8868103,205.0633392,269.3671265,4
388.5943909,208.3439789,392.0913696,204.8470001,388.5943909,204.8470001,409.5762634,204.8470001,388.5943909,204.8470001,416.5702515,232.8228455,388.5943909,225.8288727,388.5943909,236.3198242,371.1094971,250.3077393,364.1155396,229.3258514,360.6185608,225.8288727,360.6185608,285.2775574,350.127594,281.7805786,283.684967,257.3016968,280.1879883,250.3077393,203.254425,274.7866211,227.7332764,337.7322693,4
385.6945496,213.4526672,392.949707,209.8250885,392.949707,206.197525,407.4599915,209.8250885,396.5772705,206.197525,418.3427124,235.2180939,385.6945496,235.2180939,371.1842651,253.355957,371.1842651,249.7283936,363.9291077,231.5905304,363.9291077,224.3353882,356.6739807,293.2592468,345.7912598,286.0041199,280.4949646,286.0041199,276.8673706,253.355957,218.8262177,351.300415,204.3159332,282.3765259,4
369.2165833,242.6596985,406.940979,230.0848999,388.0787964,223.7975159,438.3779907,248.947113,557.838562,211.2227173,601.8503418,318.10849,375.5039978,324.3959045,582.9881592,204.9353027,582.9881592,204.9353027,595.5629883,192.3605042,224.6064148,374.6950989,526.4015503,324.3959045,513.8267822,324.3959045,350.3544006,368.4076843,356.6417847,349.5455017,230.8937988,424.9942932,237.1812134,399.844696,4
383.3726807,219.4540558,386.9857483,219.4540558,390.5988464,212.2278748,408.6643372,212.2278748,394.2119446,208.6147766,419.5036011,241.1326141,405.051239,241.1326141,386.9857483,215.8409576,372.5333862,251.9718933,401.4381409,201.3885956,365.3071899,226.6802521,358.0810242,288.1028442,347.2417297,273.6504517,278.5929565,295.32901,274.9798584,255.5849915,217.1703644,360.3647156,206.3310699,291.7159424,4
374.4649963,244.7466583,405.745636,232.2343903,386.9772644,225.9782562,443.2824402,251.0027924,380.7211304,225.9782562,455.7947083,307.3079834,380.7211304,326.076355,530.8682861,276.0273132,224.3178406,382.3815613,568.4050903,244.7466583,243.0862274,301.0518494,518.3560181,326.076355,549.6366577,326.076355,349.4404602,369.8692932,349.4404602,357.3570251,218.0617065,426.174469,211.8055725,332.332489,4
394.1309204,214.6004486,397.7713623,214.6004486,394.1309204,214.6004486,415.9733887,214.6004486,390.4905396,210.9600372,426.8946533,243.7237396,383.2097168,225.5216827,415.9733887,214.6004486,365.0076294,254.6449738,386.8500977,218.24086,375.928894,225.5216827,365.0076294,291.0490723,346.805603,276.4874573,281.2781982,298.329895,277.6377563,254.6449738,215.7507782,356.5764771,212.1103668,294.6894836,4
373.1738281,239.0100098,404.5466003,232.7354584,385.7229309,220.1863556,442.1938782,257.8336487,379.4483948,213.9118042,429.6448059,314.3045959,279.055603,264.1082153,530.0375977,282.9318542,222.5846405,383.324646,567.6848755,251.5590973,599.0576172,226.460907,548.8612671,326.8536987,222.5846405,427.246521,354.3501892,377.0501099,354.3501892,351.9519043,210.0355377,427.246521,210.0355377,402.1483154,4
382.2884827,223.5333252,397.2647705,223.5333252,386.0325623,216.0451813,408.4969788,216.0451813,389.7766113,216.0451813,423.4732666,245.997757,389.7766113,231.0214691,423.4732666,245.997757,367.3121948,253.4859009,404.7528992,223.5333252,378.5444031,223.5333252,367.3121948,290.9266052,348.5918274,283.4384766,281.1985474,294.6706848,281.1985474,253.4859009,217.5493469,358.3198853,213.8052673,294.6706848,4
378.3842773,244.6368103,409.8485107,232.0511169,390.9699707,219.4654388,441.3127136,263.5153503,372.0914307,219.4654388,428.7270508,313.8580933,277.6987915,263.5153503,529.4125366,276.1010437,221.0631866,383.0793762,567.1696167,244.6368103,598.6338501,225.7582855,554.5839233,326.4437866,221.0631866,420.8364563,353.2129211,370.4936829,353.2129211,351.6151733,214.77034,427.129303,221.0631866,326.4437866,4
379.1809387,219.4609222,386.6563416,215.7232056,386.6563416,211.9855042,405.3449097,219.4609222,390.3940735,215.7232056,424.0334473,249.3625946,390.3940735,226.9363403,424.0334473,241.8871765,371.7055054,253.100296,416.5580139,211.9855042,379.1809387,223.1986237,367.967804,290.4773865,349.2792664,275.5265503,282.0004883,297.9528198,282.0004883,253.100296,218.4594421,357.7561646,214.7217407,294.2150879,4
384.3286743,241.5383606,409.3815918,235.2751312,390.5918884,216.4854584,446.9609375,266.5912781,371.8022156,222.7486877,453.2241516,310.4338379,284.1170349,260.3280334,528.3828735,279.1177063,221.4847717,385.5925598,565.9622192,247.80159,259.0641479,304.1706238,315.4331665,410.6454773,221.4847717,404.3822632,353.0125427,373.0661316,296.6434937,254.0648193,215.2215424,379.3293457,215.2215424,329.2235413,4
379.4750671,219.2332458,386.9483948,215.496582,386.9483948,215.496582,413.1050415,219.2332458,390.6850586,215.496582,424.315033,249.1265717,390.6850586,226.7065735,424.315033,241.653244,368.2650757,252.8632355,416.8417053,215.496582,379.4750671,222.9699097,368.2650757,290.2298889,349.5817566,282.7565613,278.5851135,297.7032166,278.5851135,252.8632355,215.0618286,353.7531738,215.0618286,293.9665527,4
373.9950867,243.0962982,411.7833862,230.5001984,386.5911865,224.2021484,443.2736206,255.6923981,562.9365845,205.3079987,481.0619202,312.3748169,279.5243835,261.990448,588.1287231,205.3079987,405.4853516,299.778717,556.6384888,261.990448,248.0341187,318.6728821,581.8306885,324.9709167,550.3404541,324.9709167,355.1009521,369.057251,355.1009521,350.1631165,210.2458344,425.7396851,216.5438843,406.8455505,4
379.2214661,219.2136383,386.6921997,215.4782867,386.6921997,215.4782867,405.368988,219.2136383,386.6921997,215.4782867,420.3104248,249.0965424,390.4275513,234.1550903,424.0458069,245.3611755,368.0153809,252.8318939,416.5750732,226.6843719,379.2214661,222.9490051,364.2800293,286.4501343,349.338562,286.4501343,270.8959961,301.3916016,278.3666992,256.5672607,214.8655548,353.6866455,211.1302032,297.6562195,4
378.411377,219.3585815,389.631958,215.6183929,385.8917542,215.6183929,404.5927429,219.3585815,385.8917542,215.6183929,423.2937317,249.2801666,389.631958,230.5791779,423.2937317,245.5399628,367.1907654,253.0203552,415.8133545,215.6183929,378.411377,223.0987854,370.9309692,282.941925,348.4898071,282.941925,273.6858521,297.9027405,281.1662292,256.7605591,213.8426971,354.0056763,210.1024933,301.6429138,4
372.3265991,242.6283569,403.9406128,236.3055573,384.972229,217.3371582,448.2002258,267.9195862,366.0038147,223.6599579,448.2002258,331.147583,283.807373,267.9195862,530.3966675,299.5335693,207.9337616,331.147583,568.3334961,248.9511719,271.1617737,299.5335693,296.4529724,413.3440247,220.579361,407.0212097,353.3582153,375.407196,353.3582153,356.4388123,214.2565613,419.6668396,201.6109467,350.1159973,4
378.281189,219.9533234,389.6182251,216.1743164,389.6182251,216.1743164,416.0712585,216.1743164,389.6182251,216.1743164,419.8502808,250.185379,389.6182251,231.2903442,423.6292725,246.4063721,370.723175,253.964386,419.8502808,212.3953094,378.281189,223.7323303,370.723175,284.1964417,348.0491333,284.1964417,280.0270081,299.3124695,276.2479858,261.5223999,212.0048676,355.9975891,204.4468536,318.2075195,4
379.0852356,218.6452332,393.3779907,215.2377014,391.1708984,212.0017395,424.4177856,214.9056702,396.9785767,207.7893982,428.630127,243.7331848,392.1600952,227.493042,424.7213135,243.0273132,362.5881042,254.269516,409.3614502,216.1475677,381.9969482,224.392868,368.0085144,288.0379333,352.4660645,272.8226318,281.0309143,300.0428162,274.4557495,263.8954468,217.3021545,354.9983521,236.5630798,304.4667358,4
382.2569275,219.6026917,393.7883301,215.7588959,405.3197327,208.0713043,424.5387268,211.9151001,401.4759216,208.0713043,428.3825073,246.5092926,397.6321106,227.2902985,428.3825073,242.6654968,366.8817139,250.3530884,424.5387268,215.7588959,409.1635132,211.9151001,366.8817139,284.9472961,351.5065308,277.2597046,286.1619263,300.3224792,274.6305237,261.884491,216.9735413,357.9794922,240.0363464,304.1662903,4
386.0059814,219.6755676,393.6983948,219.6755676,397.5446167,211.9831543,424.4680481,215.829361,405.23703,208.1369476,428.31427,246.5990295,397.5446167,231.2142029,424.4680481,242.7528229,366.7749329,250.4452362,424.4680481,211.9831543,412.9294434,211.9831543,366.7749329,288.9073181,351.3901062,277.3686829,282.1583862,300.4459229,278.3121643,269.6762695,216.7728424,358.1390381,236.0038757,335.0617981,4
373.4994812,242.1347961,412.1829834,235.6875458,392.8412476,222.793045,450.8665161,267.9237976,566.9170532,209.8985291,444.4192505,216.3457947,289.6852112,274.3710632,392.8412476,274.3710632,354.1577148,280.8182983,367.0522461,267.9237976,367.0522461,280.8182983,515.3390503,319.5018311,508.8917847,319.5018311,283.2379456,274.3710632,276.7907104,274.3710632,367.0522461,280.8182983,212.3181763,351.7380981,4
386.0439148,219.9706268,397.5467834,216.1363373,397.5467834,212.3020477,424.3868408,216.1363373,405.2153931,212.3020477,428.2211304,246.8106689,397.5467834,231.4734955,424.3868408,242.9763794,366.872467,250.6449585,424.3868408,212.3020477,412.8839722,212.3020477,366.872467,285.153595,351.5352783,277.4850159,282.5180359,296.6564636,274.8494263,269.8164368,217.3350525,358.0051575,240.3408051,334.9993896,4
386.114502,220.0878601,393.7918396,216.249176,393.7918396,212.4105072,424.5012512,216.249176,401.4692078,208.5718231,428.3399353,246.9586029,393.7918396,231.6038818,428.3399353,243.1199188,366.9211121,254.6359558,424.5012512,212.4105072,412.9852295,216.249176,370.7597961,285.3453674,351.5664063,277.6679993,282.4702148,296.8613892,274.7928772,269.9906616,217.2127075,358.2802124,236.4060974,335.2481689,4
377.6482239,256.1063232,409.3249207,230.7649384,409.3249207,230.7649384,383.983551,237.100296,574.0438843,205.4235687,421.995636,224.4295959,314.2947693,325.795105,523.361145,281.4476929,542.3671875,275.1123657,548.7025146,256.1063232,219.2645874,357.4718323,586.7145996,325.795105,561.37323,325.795105,244.6059723,420.8252869,377.6482239,256.1063232,219.2645874,363.8071899,219.2645874,357.4718323,4
382.1766968,220.2281189,393.6689758,216.3973541,393.6689758,212.5665894,420.4843445,216.3973541,401.3305054,208.7358246,428.145874,247.0434723,393.6689758,231.7204132,424.315094,243.2127075,366.8536377,250.8742371,420.4843445,216.3973541,412.8228149,212.5665894,374.5151672,285.3511047,351.5305786,277.6895752,282.5768127,296.8434143,278.7460327,273.8588257,217.4537964,358.1356506,236.6076355,335.151062,4
382.1543274,219.8275452,393.6280212,216.0029907,389.8034363,216.0029907,416.5754089,216.0029907,431.8736572,216.0029907,428.0491028,246.5995178,412.7508545,242.7749481,424.2245483,242.7749481,366.8560486,250.4240875,424.2245483,212.178421,412.7508545,212.178421,370.680603,284.8451843,351.5578003,277.1960449,282.7156067,300.1434326,278.8910217,273.3714905,217.6979828,357.5119324,221.5225525,334.5645447,4
382.2481384,219.5005188,393.7583923,219.5005188,389.9216309,215.6637726,420.6156006,219.5005188,397.5951233,219.5005188,424.4523621,250.1944885,393.7583923,231.0107574,428.289093,242.5209961,366.9011536,250.1944885,424.4523621,211.8270264,386.0848999,223.337265,374.574646,284.7251892,351.5541687,288.5619507,282.4927673,300.0721741,278.6560059,273.2149658,217.2680817,357.6233521,236.4518127,334.6028748,4
376.0632629,241.7244873,413.8658142,235.4240723,394.9645386,216.5227966,445.3679199,273.2266235,376.0632629,235.4240723,426.4666748,260.6257629,319.3594666,329.9304199,520.9730225,279.5270386,325.6598816,292.1278687,369.7628479,285.8274536,369.7628479,285.8274536,577.6768188,329.9304199,552.4751587,329.9304199,268.9560547,367.7329712,281.5569153,279.5270386,363.4624329,285.8274536,218.5526733,361.4325562,4
377.1530151,219.2850952,388.6066895,219.2850952,388.6066895,215.4671936,419.1497803,219.2850952,392.4245605,215.4671936,422.9676514,249.828186,392.4245605,230.738739,422.9676514,242.1924133,365.6993713,246.0102844,419.1497803,226.9208679,380.9709167,226.9208679,373.335144,284.1891479,350.4278259,288.0070496,281.7058716,284.1891479,277.88797,268.9176025,216.8017883,352.9111023,216.8017883,352.9111023,4
375.8300781,242.985611,407.7570801,236.6002045,388.6008911,223.829422,452.454834,262.1417847,363.0592957,242.985611,471.6110229,249.3710022,337.5177002,313.2249756,548.2357788,274.9125977,356.6738892,281.2979736,548.2357788,255.7563934,369.4447021,287.6833801,522.6942139,319.6103516,529.0795898,319.6103516,343.9031067,345.151947,280.0491333,281.2979736,363.0592957,281.2979736,216.1951752,351.5373535,4
382.3632202,218.7458954,393.6716614,214.9764099,389.9021912,211.2069244,420.058075,211.2069244,427.5970459,211.2069244,423.8275757,241.3628235,408.7496338,230.0543671,389.9021912,245.132309,374.8242493,245.132309,382.3632202,233.8238525,378.5937195,226.2848816,359.7462769,282.827179,352.2073059,290.3661499,280.5870361,282.827179,280.5870361,267.7492371,212.7362823,354.4474487,239.1226959,335.6000061,4
392.5205078,215.0942841,403.7273254,207.6230621,399.9917297,207.6230621,426.1410217,211.3586731,411.1985779,207.6230621,418.6697998,244.979187,407.4629517,230.0367279,418.6697998,196.4162292,370.106842,244.979187,388.7848816,226.3011169,377.578064,226.3011169,355.1643677,286.0709229,347.6931458,289.8065186,280.4521484,282.3352966,276.7165222,263.6572571,209.4755096,353.3119507,220.6823425,330.8982544,4
378.0772095,218.8048401,403.5319519,225.1685181,390.8045654,218.8048401,448.0777283,263.3506165,358.9861755,250.6232605,479.8961487,288.8053589,314.4403687,282.4416809,581.7150879,199.7137909,295.3493347,250.6232605,428.9866638,237.8958893,218.9851379,358.8058777,416.2593079,371.5332336,378.0772095,231.5322113,288.9856567,269.7142944,282.6219788,269.7142944,212.62146,358.8058777,212.62146,352.4421997,4
381.5970764,224.6908112,396.6046448,224.6908112,389.1008606,217.1870117,426.6198425,220.9389191,389.1008606,213.4351196,419.1160278,239.6983948,400.3565674,228.4427185,389.1008606,258.4578857,351.5818787,239.6983948,377.8451843,235.9465027,377.8451843,232.1946106,351.5818787,288.473053,347.8299866,288.473053,269.0401611,310.984436,276.5439453,262.2097778,209.0097961,352.2553101,201.506012,329.743927,4
373.8489685,212.4713745,403.9820862,223.771286,388.9155273,208.7047272,437.8818054,265.2042847,388.9155273,204.9380951,317.3494263,344.3036499,283.449707,268.9709167,200.5837097,340.5370178,200.5837097,329.2371216,211.883606,355.6035767,147.8507843,344.3036499,347.4825134,299.1040039,355.0158081,291.5707397,268.3831482,314.1705627,268.3831482,302.870636,204.3503418,351.8369141,208.1169739,333.0037537,4
388.5096741,225.642334,407.4776001,229.4359131,392.3032532,218.0551605,430.2391052,259.7845764,392.3032532,214.2615814,411.2711792,255.9909973,365.7481689,267.3717346,380.9225159,255.9909973,354.3674316,240.8166656,377.1289368,237.0230865,380.9225159,229.4359131,354.3674316,293.9268494,339.1930847,282.5460815,270.9085999,297.7204285,274.702179,267.3717346,214.004837,354.624176,198.8305054,286.3396606,4
388.5719604,225.1400146,407.6494141,228.9555206,396.2029419,217.5090332,426.7268982,259.4794617,392.3874512,217.5090332,396.2029419,270.9259338,369.4945068,267.1104431,426.7268982,194.6160889,354.2325439,240.4019928,411.4649048,221.3245239,384.7564697,225.1400146,350.4170532,293.8188782,335.1550598,278.5569153,266.4762268,297.6343689,274.1072083,259.4794617,213.0593262,354.8667603,197.797348,251.848465,4
383.6353149,220.0140381,402.2377625,220.0140381,389.8361206,213.8132172,439.4427185,263.4197998,551.0575562,213.8132172,470.4468384,269.620636,489.0493164,238.6165009,557.2583618,244.8173218,272.0204773,269.620636,427.0410767,238.6165009,408.4385986,213.8132172,389.8361206,319.2272034,346.4303589,275.8214417,278.2213135,275.8214417,284.4221191,282.0222778,210.0122528,350.2313232,203.8114319,251.018158,4
387.787323,223.3840485,410.9628296,231.1092072,395.5124817,215.6588745,426.4131775,265.8724976,391.6499023,211.7962799,372.3369751,281.3228455,368.4743958,269.7350769,426.4131775,192.4833527,353.0240479,242.6969757,410.9628296,219.5214539,380.0621338,227.2466278,333.7110901,289.0480042,329.8485107,273.5976563,264.1845398,296.7731934,275.7723083,254.284729,210.1083374,354.7119751,210.1083374,231.1092072,4
387.3086243,221.180069,406.594635,228.8944855,395.0230408,213.4656525,422.023468,271.323761,391.1658325,209.6084595,368.022583,282.8953552,364.1653748,267.4665527,260.020813,309.895813,240.734787,232.7516937,213.7343445,352.3250732,217.5915527,205.7512512,337.1649475,294.46698,325.5933228,271.323761,267.7352295,298.3241882,279.3068542,252.0377197,213.7343445,352.3250732,217.5915527,221.180069,4
389.0690002,221.8725433,408.5450439,229.6629639,396.8594055,214.0821228,428.0210876,268.6150513,392.9642029,210.1869049,369.592926,284.1958923,365.6977234,268.6150513,260.5270386,311.4623718,241.0509949,233.5581665,213.7845306,354.3096924,217.6797333,206.2917023,354.012085,288.0911255,338.4312439,280.3006897,268.3174744,295.8815308,280.0031128,253.0342255,209.8893127,354.3096924,217.6797333,217.9773254,4
389.5640869,223.3717499,412.9809265,231.1773682,397.3696899,211.6633301,428.5921631,266.3026428,389.5640869,211.6633301,370.0500488,285.8166809,366.1472473,270.2054443,381.7584839,211.6633301,370.0500488,238.9829865,377.8556519,238.9829865,377.8556519,238.9829865,338.8275757,285.8166809,342.7304077,274.1082458,268.5770569,297.5250854,280.2854614,254.5942078,213.9377441,352.1643982,217.8405457,223.3717499,4
389.8187256,223.490799,413.1452332,231.2662811,397.5942383,211.8275452,428.696228,266.256012,389.8187256,211.8275452,370.3800049,281.8070068,366.4922485,270.1437683,261.5230713,312.9089661,370.3800049,242.9295349,214.8701019,355.6741943,378.1554871,239.0417786,343.1657715,285.6947632,339.2780151,281.8070068,269.2985535,297.3580017,277.0740662,258.4805298,210.9823608,355.6741943,214.8701019,235.1540375,4
393.0263062,227.6323242,412.583374,231.5437317,396.9377136,215.8980865,428.2290344,255.0122223,393.0263062,215.8980865,412.583374,258.9236145,396.9377136,251.1007996,396.9377136,247.1893921,369.5578308,239.3665619,412.583374,219.809494,385.2034912,227.6323242,346.0893555,290.2149353,342.1779175,286.3035278,271.7724915,298.0377502,275.6838989,255.0122223,213.1013031,356.7089539,217.0127106,231.5437317,4
389.2397156,223.6863098,412.7523499,231.5238495,397.07724,215.8487549,428.4274597,262.874054,393.1584778,211.9299774,369.645813,282.467926,369.645813,270.7116089,428.4274597,208.0112,353.9707336,243.2801819,377.4833679,239.3614044,381.4021606,227.605072,346.1331787,286.3867188,346.1331787,270.7116089,271.6764526,298.1430359,279.5140076,255.036499,212.8948212,356.9246521,224.6511383,235.442627,4
394.0408325,223.4397888,409.8116455,231.3251953,397.983551,215.5543671,425.582489,254.9814301,394.0408325,211.6116638,405.8689575,258.9241333,397.983551,251.0387268,397.983551,239.2106018,354.6138,243.1533051,413.754364,223.4397888,386.155426,231.3251953,334.9002686,282.5803528,334.9002686,270.7522583,271.8169861,294.4084778,279.7023926,254.9814301,212.6764069,353.5490417,224.5045166,235.2678986,4
394.0228271,225.2271271,409.8016052,229.171814,397.9675293,217.3377228,425.5804138,248.8953094,397.9675293,213.3930359,409.8016052,256.7846985,397.9675293,252.8399963,429.525116,197.6142426,370.3546448,244.9506073,425.5804138,221.2824249,386.1334229,233.1165161,346.6864624,292.2869873,334.8523865,272.5634766,271.7372131,296.2316589,279.6266174,252.8399963,212.5667725,355.4021301,212.5667725,233.1165161,4
372.9984436,227.550293,398.276123,227.550293,385.6372986,221.2308807,436.192627,271.7861938,562.5809326,221.2308807,467.7897034,259.1473694,486.7479248,252.8279572,265.5683899,252.8279572,271.8878174,259.1473694,429.8731995,246.5085449,221.332489,233.8697205,372.9984436,328.6609497,366.6790466,246.5085449,271.8878174,290.7444458,290.8460693,271.7861938,208.6936646,366.5774536,221.332489,227.550293,4
398.311676,229.1228638,410.1693115,229.1228638,402.2642212,217.2652283,425.9795227,240.9805145,398.311676,213.3126678,425.9795227,252.83815,398.311676,233.0754089,425.9795227,240.9805145,370.6438293,240.9805145,425.9795227,221.2177734,386.4540405,233.0754089,358.7861938,292.3636475,346.9285583,276.5534363,271.8301392,296.3161926,279.7352295,252.83815,212.5419006,355.6044006,212.5419006,252.83815,4
365.7033386,239.9785461,410.3146057,227.2324829,403.9415588,227.2324829,448.5527954,265.4707031,576.0134888,220.8594513,442.1797791,310.0819397,372.0763855,329.2010498,576.0134888,227.2324829,314.7190552,278.2167664,601.5056763,195.3673096,588.7595825,220.8594513,550.5213623,329.2010498,544.1483154,329.2010498,352.9572754,335.5740662,308.3460388,278.2167664,212.7505035,373.8122864,231.8695984,354.6931763,4
393.7910156,221.8484955,409.5779114,225.7952118,397.7377319,213.9550476,425.3648071,233.6886749,393.7910156,213.9550476,425.3648071,253.4223022,397.7377319,233.6886749,429.3115234,198.1681366,366.1639404,241.5821228,425.3648071,221.8484955,385.8975525,225.7952118,358.2704773,288.9428101,350.3770447,277.1026611,275.3892517,296.8362732,283.2827148,253.4223022,212.2416534,359.9838867,212.2416534,269.209198,4
398.3559265,226.5397339,410.1027832,222.624115,402.2715454,214.7928925,425.7652283,222.624115,398.3559265,210.8772736,425.7652283,250.033432,398.3559265,226.5397339,425.7652283,242.2021942,367.0310059,246.1178131,429.6808472,218.7084961,386.6090698,226.5397339,359.1997681,289.1895752,347.4529114,273.5271301,276.9718323,297.020813,280.8874512,253.9490509,214.321991,359.6706543,206.4907532,281.3583679,4
395.1127319,223.1858978,406.7091675,219.3204346,398.9782104,215.4549561,422.171051,219.3204346,398.9782104,211.5894775,426.0365295,250.2442169,398.9782104,234.7823181,429.9020081,199.9930573,368.0544128,242.5132751,429.9020081,215.4549561,387.3817749,227.0513763,356.4580078,292.7644348,348.7270508,273.4370422,275.2830505,296.6298828,279.1485291,257.9751587,213.4354858,358.477478,205.7045288,285.0334778,4
